Policy ID,Holder Name,Holder Id,Insurance Type,Holder Age,Holder Phone Number,Holder Incomes,Holder Address,Premium Amount,Start Date,End Date,commission_amount,members,carrier_name,days_of_payment_delay
cd271c5d-0d3e-44bf-bc72-f85c10bfce42,Aaron Pollard,7ffff8b2-551e-416f-82ed-ac97ace3b665,Automóvil,44,819.653.0628x1044,>100.000,"USS White
FPO AE 21204",1662.06,2023-11-12,2027-01-11,51.82,1,Oscar,0
b679d027-6a12-4061-96a8-14f7fcbd4d68,Stephanie Hodges MD,c9adc40b-2c12-487b-bda5-39ab14ed4449,Hogar,41,001-507-505-1135x124,<24.000,"154 Kimberly Harbors
North James, PR 38581",4801.12,2024-05-13,2027-01-31,56.43,5,Oscar,17
a3bf20b0-1df1-448b-8857-f3aecf502f0e,Danielle Petty,b6958012-c00c-46e3-99fb-f4fca7de9403,Hogar,27,(846)736-6425,>24.000,"17253 Jeffrey Harbors
South Sara, GU 53925",2393.13,2023-08-22,2024-10-09,51.51,7,Ambetter,6
983d4598-be50-490c-af46-3d5af82dcdfb,Kayla Mcdaniel,c94d36fd-6252-4e7b-af98-af78d93f0e20,Vida,33,(931)498-9690,>24.000,"7939 Peters Ford
Craigton, PW 87888",855.16,2023-04-08,2028-06-16,50.12,5,Oscar,14
5bd69e0c-07c7-4dff-838b-36b4641d5973,April Hayes,a00229fd-4d39-4185-b6c7-dd98efe147be,Hogar,32,+1-418-777-5840x350,>100.000,"PSC 8534, Box 6533
APO AE 33430",4171.85,2023-02-17,2027-02-25,74.3,6,Ambetter,22
9cdb86bf-eaef-454f-a3f9-658b1e1aab34,Mark Leon,48694e34-6eb4-4610-86e5-a26de43ea989,Hogar,55,+1-702-511-4950x5989,>100.000,"98302 Oneill Rapids
Buckstad, AR 79312",4144.13,2023-10-10,2027-03-03,59.12,7,Ambetter,1
aecba6a9-5457-46ed-8492-2c3082356feb,Edward Ward,cf0da7de-47c9-42dd-b7d3-d5a3c25d9ea7,Vida,56,(698)551-6923x93161,>50.000,"736 Armstrong Dam
West Grant, ND 35546",8094.15,2022-10-16,2028-01-03,63.0,3,Florida Blue,7
904d22af-c6c7-4d61-a32d-81d176b8d22d,Katie Miranda,4a6ae7ca-9638-4189-aa94-9f7b0c7796e4,Salud,34,(462)986-6995,>36.000,"53039 Jesse Cliffs Apt. 838
Williammouth, AK 54557",4911.3,2022-08-09,2028-03-22,50.73,1,Ambetter,16
58709125-4217-48da-991f-7afff29a854c,Catherine Meyers,40f02d4c-78e4-4d8d-9486-ec659aa20102,Vida,51,716-997-8157x2197,>100.000,"93322 Reynolds Dam
Griffinbury, TN 77584",4828.2,2024-05-02,2027-02-19,52.14,5,Ambetter,12
f25c598a-ccb8-44e0-8eba-154362623023,Lori Smith,ccb19fdd-c401-4f64-b94f-32df4f2e796d,Salud,40,625.616.9040x264,>60.00,"74332 Khan Pines Suite 150
South Brianbury, MT 57200",3539.69,2022-03-25,2027-04-27,56.76,2,Ambetter,25
e7db58fc-67d2-454f-9d08-4f12052724d3,David Love,e39bb114-ad26-4096-8b36-7066e470408b,Viaje,31,718-251-7835,>100.000,"95131 Leah Cove
West Allisonburgh, PW 07712",9009.36,2022-04-22,2024-06-14,58.58,6,Oscar,12
5d6cb270-deaf-4d99-99d2-55c7447ef5a5,Ashley Ramsey,ca32cea1-0c85-4cb0-b289-8386c4b8076a,Viaje,20,+1-792-539-2668x101,>100.000,"PSC 6301, Box 0154
APO AA 47167",5648.79,2023-12-02,2025-04-28,69.07,5,Ambetter,23
b582c873-d6e8-4fcc-ab04-4dfd7a1435dc,Rebecca Rowe,62e4c4d6-b900-402f-98c8-567d68286069,Hogar,18,936-844-9703,>24.000,"5536 Steven Orchard
New Kim, AR 58100",493.64,2024-06-26,2025-07-19,61.52,1,Oscar,23
30191e43-1235-4832-a5f2-2a55d4a0180b,David Estrada,680d1491-6798-4352-b56e-7c12815e2666,Salud,46,649.448.4192x97081,>500.0000,"Unit 7611 Box 7156
DPO AE 32049",2027.18,2023-03-15,2029-07-24,68.25,6,Oscar,25
97cd1392-8e85-4daf-8314-5412e523d33c,Steven Bell III,a0c0f605-52a3-47b5-9588-b7fcf3757851,Hogar,34,648-330-3487x827,>100.000,"0341 Geoffrey Street Apt. 750
Parkerborough, MO 29717",3884.93,2022-07-08,2024-04-10,57.41,4,Oscar,2
fa4e72d9-d63b-4e8a-844c-495bac8dd98a,Ronald Cole,425dfbbb-3c40-4812-b9df-0f389f34e4dd,Viaje,27,001-227-595-6153,>500.0000,"48970 Mcmillan Path
East Brooke, CT 13274",5019.12,2022-03-31,2022-09-17,51.1,5,Oscar,26
b72be520-d56e-492a-9fa8-4265814f2041,Emily Welch,de5b00ca-bb0d-4b78-83c0-b7f5dc07ea2a,Automóvil,41,+1-418-892-8045x26469,>500.0000,"774 Sanchez Circle Suite 622
Thompsonmouth, MT 85197",351.5,2024-05-01,2025-04-06,62.37,4,Ambetter,6
46202b0f-4873-43b4-9cef-ee29c1fd5fe4,Michael Baxter,749b18ba-4495-4d4f-9335-613382870df2,Salud,51,896.551.7718,>50.000,"932 Boyd Ways Apt. 458
Sototon, NV 61986",3605.98,2022-04-07,2025-03-20,57.77,3,Oscar,20
7281a86f-b15c-470f-b709-bd6ea2edff47,Tony Johnson,94514ad9-eb1c-4fd9-8bd4-7eda848e8ba2,Salud,45,240.670.5298,>100.000,"0230 Delgado Heights Suite 410
Collinsstad, KS 46504",9516.18,2023-12-04,2024-11-28,51.5,1,Ambetter,14
46536541-e562-4b11-b518-e2f0900e08de,Matthew Nguyen,c39dca11-a410-41cb-9cdf-46975d9de88f,Vida,18,642-221-9312,>50.000,"4310 Colleen Lodge Suite 754
Novakville, MI 91634",2685.04,2021-09-30,2023-09-27,51.88,2,Florida Blue,13
230073bb-8804-4c0f-9fdc-27fc3b6bc172,Derek Washington,1464adb6-c045-440c-b809-4125911aaa72,Automóvil,41,(299)410-1811x4867,>24.000,"91699 Smith Manors Suite 500
East Maria, CA 90477",7913.66,2021-09-03,2022-01-14,59.3,1,Oscar,29
c41b1259-207d-4d1a-86a9-a769ec9258e1,Aaron Moore,3804f925-32ef-4072-8f90-d9b6bf157ecf,Hogar,62,+1-479-787-2064x711,>100.000,"9157 Clark Pines
New Jillian, SC 40595",6710.8,2022-01-22,2023-05-02,69.42,4,Oscar,2
7b85de08-269c-47a0-9b94-4ee3f967b749,Kimberly Hernandez,0fd7e6a5-74ac-4621-a4b5-142e9fbb14d1,Salud,44,+1-467-381-9181,>60.00,"99585 Thomas Mountain Suite 564
South Charles, PA 37232",2249.4,2023-05-09,2024-05-14,73.95,7,Ambetter,13
a9ac71ec-a6ab-4e6f-a8a8-136288b832a5,Jennifer Graham,3ad61144-cb36-4a36-90cb-cf974444cf0e,Vida,50,+1-222-724-2671x4095,>36.000,"41107 Martinez Drives Suite 845
West Anthony, HI 80501",9859.27,2023-07-25,2024-05-20,65.7,6,Ambetter,4
be776b64-3739-4cc6-b91d-1276894496a3,Dr. Natalie Martinez PhD,29053a9c-2772-4709-99a5-351412f4f9e3,Viaje,19,(605)967-7359,>36.000,"9137 Hill Pine
North Dannyview, AK 92506",998.53,2022-12-05,2026-07-20,52.2,6,Ambetter,6
fecf90ed-712c-402e-8c8b-c0cf05de2d97,Nicholas Smith,757f248e-3aa8-4315-8c08-3aa049e5bd52,Hogar,54,876.549.7186,>60.00,"5979 Johnson Ways Suite 099
Hectormouth, WY 74355",706.31,2023-05-08,2023-05-14,70.41,6,Florida Blue,6
4ee6290d-c001-452a-95df-9db9333e15af,Casey Lee,f5351b72-7e74-409f-8f50-94100296c5ff,Viaje,18,+1-408-339-8357x5969,>36.000,"9864 Patrick Hill Apt. 237
Taylorburgh, MI 96989",1958.6,2024-03-16,2025-05-12,60.86,1,Oscar,13
1f535380-a01c-4170-8f62-3403785d8359,Gabriel Reed,766f5087-cfa9-4887-a13c-fadb1f7e9b1e,Vida,57,528-979-7948,>36.000,"2501 Green Extension
Juliebury, SD 29115",7004.94,2022-12-15,2029-06-02,63.76,3,Ambetter,21
8804be8a-1450-4700-b25b-1df2fc1d344f,Holly Anderson,a785f82c-1e84-4441-a802-faf0c6a6dd44,Salud,30,001-227-326-2255x427,>60.00,"22638 Weber Plaza Suite 627
Mcculloughstad, PA 85240",4401.07,2022-02-10,2024-07-31,70.99,1,Florida Blue,0
0b766a5d-3830-402d-b79f-19390cda1c27,Keith Osborne,196d176c-bc34-4be3-b557-9914766df44a,Salud,28,(877)347-3678x6495,>24.000,"6179 Thompson Inlet
Perezmouth, AZ 18882",1162.7,2023-12-03,2026-03-27,67.51,3,Ambetter,10
2c491b06-0a50-4a6d-b9e4-312fbfbae454,Derek Benitez,3a1e6413-b22e-4601-ad44-88fbd4cd2629,Salud,48,(249)552-3409,>50.000,"115 Jacobson Mission Suite 981
East Jesse, TN 55295",1567.65,2022-10-30,2026-08-27,56.52,6,Florida Blue,29
103bc291-1ca6-4a88-8e37-d8de359cf2f1,Manuel Harris,aaf63186-8d85-41bc-bd1a-ccc2f3a83504,Hogar,54,+1-950-266-1242x24798,>60.00,"133 Neal Mall
Sandrafort, NH 49554",8840.78,2022-10-23,2028-07-01,70.81,5,Oscar,4
231f0cfe-b399-47fe-9be7-603bb536eda7,Carl Cline,fc052b8e-9259-41e9-9a6e-c9b6bb6a0cc8,Vida,46,373.811.0143x48520,>500.0000,"147 Kevin Parkway Apt. 482
Brittneyview, OR 96939",5668.67,2021-10-28,2022-03-22,69.91,7,Ambetter,9
b5f52064-1cb3-41ca-b95f-6035418410e8,Daniel Ortiz,395d4558-7459-44d4-bf79-ee1150fbf76a,Hogar,37,708-703-5814,>60.00,"Unit 0016 Box 7034
DPO AA 82201",7128.46,2022-11-22,2025-10-08,57.91,6,Oscar,10
67aefac9-d8a6-464e-87a9-e592d1a28180,Monique Mclaughlin,94646217-9563-4d20-92fa-404d319da075,Viaje,20,(741)648-9583x19226,>500.0000,"88278 Susan Junction
Jodiburgh, VI 67394",8449.15,2024-02-18,2026-08-06,57.8,2,Ambetter,30
f50f92d7-2c01-4ead-aa68-0facc9978ab0,Karen Baxter,587a22d2-260d-4ecf-9dd0-a93f27951c85,Hogar,39,702-256-3670x30057,>36.000,"6477 Munoz Ports Apt. 981
Wheelerburgh, MP 80982",3057.84,2023-11-19,2025-02-22,66.22,1,Ambetter,7
00fa7034-a15d-45af-96fc-6da14bb79643,Emily Johnson,31fd154e-bc39-4dd7-83ae-113ccd39164c,Salud,27,381.660.6384x61320,>50.000,"8231 Todd Rue
Brewerbury, ND 96390",6865.66,2021-08-22,2025-08-12,74.45,3,Ambetter,27
884e4ab5-f573-4144-a0b0-1619ed0a3e34,Katherine Walker,ef3e3348-f467-4fc6-8a0f-36c728e93f1f,Salud,58,589-582-4415,>50.000,"396 Daniel Trace
North Melanie, CA 08634",3435.57,2023-02-03,2027-08-25,51.68,7,Oscar,8
343be8c1-41f1-4596-aa36-77b9d369c975,Daniel Turner,b64d18b1-5fb6-4e59-ac13-943d69914446,Salud,22,259-745-1454x94415,>60.00,"7928 Young Island Suite 675
West Frederickport, KS 37911",9842.31,2022-02-18,2025-10-02,64.33,7,Oscar,25
805b39fa-ed03-4a9a-923b-f9a2d7cacdf9,Jeremy Anderson,0249c16e-6325-4741-9b7d-4084f318f5e2,Viaje,33,869-905-7542x0847,>50.000,"77156 Hernandez Key
Ruthtown, AS 72793",1848.79,2023-05-23,2028-11-27,57.59,3,Oscar,13
6f5c578d-f496-4773-b362-1c429820ad20,Kimberly Green,01ca901e-a0f9-4484-a8ea-8a5361059e56,Vida,44,661-855-1001x30811,>24.000,"719 Anderson Knolls
East Jessicabury, WA 43146",7686.07,2022-09-22,2022-12-03,74.06,4,Oscar,2
bea308b6-c56b-4d40-823b-22dac35b45e9,Suzanne Mitchell,251e5b19-17ad-45ae-b6c1-500461a3961f,Viaje,60,(605)235-1059x99362,>100.000,"860 Bailey Dam Suite 966
Morganfort, KY 95757",179.31,2023-01-04,2027-02-09,74.15,4,Ambetter,27
c1179084-1590-46e5-98c6-c204a507e5c9,Monique Curtis,460ec80d-36f5-4952-bda8-eec25f55179a,Hogar,64,001-414-626-8232,>50.000,"3272 Rodriguez Center
North Kenneth, AZ 85746",8144.26,2022-06-08,2023-09-22,58.26,6,Ambetter,1
48c8f203-e16f-4337-be7a-f2ab9ff74e37,Tiffany Freeman,96b64d23-1aea-4e6d-b243-baa519832c4c,Salud,21,546-843-6796x011,>60.00,"27401 Simpson Meadows Apt. 906
Riveraburgh, ID 33992",7971.45,2021-10-19,2024-11-14,74.07,4,Florida Blue,29
09202e11-92c8-407a-8a24-5493208501a6,Bryan Davis,8b31f4d2-9a24-427d-8558-ec804636790d,Salud,42,001-248-394-1327x3024,>100.000,"99410 Peters Lakes Suite 764
Dawnfurt, MA 73176",2392.53,2023-01-09,2026-11-03,69.7,2,Oscar,8
e0007e4b-5e36-416c-9a85-ce539592abc4,Nancy Lucas,30a09e86-1f44-4091-a0df-3726b7b2b6da,Hogar,62,539-918-2499,>500.0000,"790 Macdonald Gateway Apt. 171
West Sarah, ND 18118",4954.31,2022-03-21,2023-11-15,52.29,1,Oscar,23
2caeaf2e-71a8-40cb-844f-7e4fb24306c6,Olivia Gray,ab0fed77-d190-4234-9fcc-cde5d6d73584,Hogar,33,001-677-213-4360x705,>24.000,"515 Andrea Bridge Suite 080
West Jessicahaven, NC 50706",3173.59,2022-10-02,2026-05-05,63.38,7,Oscar,28
61f05ef1-7817-4c73-b2ea-c10cc5996d20,Daniel Fischer,0b96edea-21a5-47db-a025-2d40f2852337,Salud,39,630-888-8582x7640,>24.000,"83415 Robinson Underpass
New Andrewmouth, MP 97067",3499.2,2023-08-28,2027-01-19,65.79,6,Oscar,12
840fe361-7f7c-4f16-86dc-ab33918f9a8a,Karen Cooper DVM,16e8f344-844a-4e32-bfdc-fcad39ee7e1e,Hogar,61,345-322-6966,>60.00,"12486 Mack Street
Lake Heatherfort, UT 36113",4323.34,2021-11-07,2024-01-05,71.97,2,Ambetter,19
ffb0c65d-168a-421d-9c98-6ea6c9ffe855,Julia Moore,92813cef-7613-4fa8-9543-7818bcb36de8,Hogar,50,+1-482-902-6873x0231,>50.000,"017 Joseph Parks Apt. 187
Mccormickview, WA 46725",3058.58,2022-07-11,2029-01-04,65.71,2,Oscar,8
59fa1c49-12fd-4a09-b6f5-58a8cb328c91,Seth Solis,40ec20ee-77ef-4159-a5af-a007e1e28015,Viaje,59,(245)640-6652,>100.000,"84712 Young Lock Apt. 071
Hancockmouth, RI 98536",3581.97,2022-12-25,2025-02-14,70.49,2,Florida Blue,24
076f4876-2365-4252-b240-40861ef832f2,Shawn Nolan,4f4416d5-c79e-4375-aa31-a8a375a7ff33,Viaje,58,+1-769-724-9736,>24.000,"241 Yoder Mountains
Ryanport, DC 34547",2477.03,2023-07-12,2026-06-29,63.27,3,Oscar,21
99ca71da-2bf9-467b-9180-b8931633fa1d,Peter James,e1aa154c-a9ac-436a-b35c-7d40927ea2f2,Vida,59,(229)345-6420,>36.000,"Unit 5340 Box 1781
DPO AE 46001",4147.26,2021-10-31,2026-06-18,70.99,2,Florida Blue,29
07d4d8ea-8134-4f89-9115-8c0f753aa708,Susan Thompson,53a5c2a9-dc3e-4bcd-82da-e482bcd7f6b4,Automóvil,31,212-774-1246x703,>100.000,"318 Taylor Corner Suite 962
North Michelleberg, PW 44289",685.74,2024-04-28,2029-06-04,74.85,3,Florida Blue,17
0d816d6c-6d5e-4609-9ae2-47d30635b561,Kayla Faulkner DDS,5887d9b4-6903-4910-bd63-5d4e8708d50e,Salud,56,6618878089,>100.000,"32965 Russell Curve Apt. 505
Port Richard, MP 37813",6445.96,2021-11-23,2027-06-26,71.46,7,Florida Blue,17
f4b54fda-4d1b-4537-97b9-f1014bbde884,Julie Conner,5b019def-e8f0-4ebb-9fa2-944241393fd1,Viaje,47,352-752-7190x45271,>50.000,"994 Austin Forge Suite 555
Ramosburgh, OH 23979",1300.65,2024-04-27,2024-06-26,65.07,2,Florida Blue,24
86b5d58a-af99-430a-8062-602d0e5ece12,Elizabeth Bernard,5baed5e5-1e06-42eb-8b8d-c794cfed8a5e,Salud,60,001-913-747-3556x60346,>100.000,"PSC 5639, Box 6997
APO AP 48438",6860.42,2021-10-14,2028-11-05,68.62,5,Oscar,0
808e0ca8-5325-4801-a0c1-905f169633ab,Tina Griffin,7ab51e4f-d733-43e6-8998-88527ce1552e,Hogar,49,(213)826-5255x0054,>36.000,"1194 Davis Neck
Leonardport, PA 52725",2778.45,2023-01-09,2026-01-06,64.87,5,Oscar,21
fff6cde2-2716-4f3d-bd92-05c0ff48c7d4,Mr. Todd Sanchez,5080d22a-eccb-4eba-b38a-5402569e3cc4,Vida,31,563.241.2941,>100.000,"7317 Kelly Village Suite 600
Lake Tammyville, ND 56831",7984.43,2022-01-09,2022-09-24,59.53,7,Oscar,27
17730966-3ff8-4090-9d67-23321f33e8cc,Peter Henderson,ad56e593-2a34-476a-b959-0ba7d5a6eb71,Salud,48,001-500-497-6784,>36.000,"1361 Kevin Greens Suite 074
Port Tara, AZ 73162",5830.03,2022-05-15,2026-06-30,53.75,3,Florida Blue,11
a0f986d4-b05e-4037-bd73-b6f06af47dda,Yolanda Bates,8e04fa88-f0cf-424c-89b4-b0300a20e5d5,Vida,23,(568)347-5731x7833,<24.000,"Unit 6743 Box 4575
DPO AA 47305",3016.83,2022-11-09,2023-10-28,66.04,3,Florida Blue,0
67ea5d7a-8da8-4092-84a5-f715a7584c35,Beth Haney,60e5f64c-7b88-4bf3-ab68-b369a3834a7c,Viaje,44,513-844-0491x058,<24.000,"415 Pamela Park
Floreschester, NJ 54627",2476.38,2023-06-15,2026-05-04,63.53,7,Oscar,15
6c76e826-471c-4c36-a69d-4cb5b737b25c,Mikayla Olsen,b6d2c940-7704-4a4e-a3e4-9c90e02ca480,Hogar,28,983.356.5757,>50.000,"1975 Wise Crescent Suite 453
Barnettside, AS 10866",2712.11,2022-11-17,2023-01-09,54.16,2,Oscar,3
dab0e409-b894-4b50-9c07-4a34cd01be55,Jasmine Acevedo,0860eff8-6f57-4f71-bfaa-e32c952611f8,Hogar,33,395-759-2020,>36.000,"15944 Misty Mews
North Kathleenport, ND 91112",6682.25,2022-03-30,2028-12-27,72.25,6,Florida Blue,16
327ab861-01b7-442f-a3dd-a0bc90fdc688,Kevin Harper,47a03c77-941e-4ee8-8f5c-ae83d15dc4db,Salud,20,401.912.1835x034,>100.000,"09594 Allen Dam
New James, CO 89480",5951.55,2023-03-08,2027-01-13,72.7,1,Oscar,25
dc10779d-fe5e-4e4b-8135-16a97c28b898,Amy Gillespie,2a524878-c99e-484c-b402-824832bafedc,Salud,59,867-479-9160,>100.000,"96613 Grace Field Apt. 510
South Danielleshire, VI 92964",321.13,2023-06-20,2026-08-31,70.24,3,Ambetter,15
c0ad0539-7058-43e7-aeef-f0555214f761,Michael Gibbs,b7b40037-45a0-420f-98a9-d7571a39deb0,Hogar,37,576.489.3227x52810,>24.000,"USCGC Raymond
FPO AA 16075",8068.22,2022-07-23,2025-05-05,50.32,3,Florida Blue,14
7d793cf6-e408-485f-a9d9-3694a35d2442,Adrian Torres,898e3260-6f87-435e-8265-073070baba89,Vida,35,(370)627-9630,<24.000,"17455 Cooper Point Suite 013
Jorgeborough, OR 31954",2519.17,2022-09-13,2025-09-29,58.95,3,Florida Blue,28
8677997d-2466-491d-ab8a-103bceeff675,James Benson,70b32597-4019-48f0-8f9f-b163386e1a3f,Vida,25,467.690.2454x4208,>24.000,"99070 Melissa Harbors
Petersontown, IN 22209",4499.32,2024-07-15,2028-11-04,63.7,1,Ambetter,21
a41b8d21-ba9d-4215-8aab-371a792cf359,Jessica Espinoza,bc5be13b-b461-4a5d-965b-b5d517822cf7,Hogar,24,(634)632-1871,<24.000,"6826 Ashley Stravenue
Coleville, PA 59253",8847.82,2024-05-09,2025-01-06,70.24,7,Oscar,16
b6130fcd-ae08-480b-ab0c-b278714769b9,Anthony Hunt,823487fb-e29b-4634-9cac-4aa598e43df2,Viaje,59,696-534-0744x789,<24.000,"6846 Greg Branch Apt. 370
Luisland, WA 18694",2954.59,2021-09-14,2029-05-06,70.54,7,Florida Blue,30
c1bf4766-9073-4592-9dab-e19a4cf9cc5f,Miss Shelby Gonzalez DVM,4ffa2df0-3160-47b6-925e-41f83368ad32,Hogar,18,5188766250,<24.000,"48630 Nichole Greens Suite 996
North Abigailstad, NM 87831",5915.06,2023-11-01,2026-04-08,66.63,4,Oscar,29
d3adfbd6-bc44-417a-ae77-d00d37fda557,Timothy Becker Jr.,24e2057f-0ae3-4955-9430-d3915624c733,Salud,28,+1-330-573-4302x12861,>36.000,"542 Holloway Plaza
Virginiaton, MT 43821",4157.28,2021-10-22,2029-03-20,64.53,6,Ambetter,25
8a0e4699-10a5-430f-a65a-d57f2bd11033,Brittany Avila,d5daec0b-665f-48bc-beba-53ec6aca5fc8,Vida,58,358-930-1064x0185,>24.000,"77822 Nicholas Lakes
West Sarahland, CO 72403",559.12,2023-10-16,2025-05-26,53.56,3,Oscar,12
eee73b32-3a52-4671-9bdc-c7f8cbb9d093,Daniel Calderon,44251dd1-346f-4e54-b904-1e413f926ab4,Automóvil,30,(396)595-5406x996,<24.000,"Unit 8760 Box 1923
DPO AA 44593",8635.82,2021-11-08,2026-08-27,71.42,1,Oscar,15
6277bb23-cd7a-4e8d-abc2-c61fee6166fc,David Navarro,631b2a55-882c-4787-a3f2-ac3400cc4e1f,Automóvil,25,406-525-2334x62542,>100.000,"561 Glass Harbors Suite 798
Thomasfort, AK 58004",7976.6,2023-04-29,2025-01-20,54.61,4,Oscar,6
44d8d199-6668-4233-bcec-83829af5fd05,Terri Lewis,295b4b7e-2d12-48c0-a0d6-bf110bad235f,Viaje,42,(322)259-4029x82550,>24.000,"691 Gonzalez View Apt. 610
North Joanne, MO 48691",1703.09,2022-02-06,2027-05-03,54.04,1,Ambetter,23
2679c609-65ec-47ba-b285-db3f3be775ea,Kevin Murphy,5b353c13-ea47-41a8-8208-31c0d8ef9e29,Hogar,54,766-375-5363x3877,>36.000,"5472 Brown Shoal Apt. 550
Luishaven, AL 50949",8686.29,2022-08-25,2026-08-27,62.87,4,Ambetter,2
22333124-651e-46b7-ab56-219666dc1b0f,Brad Martinez,dd7a419e-ab88-40b4-846b-c0c82daa58e3,Vida,48,+1-853-820-5384,>50.000,"6260 Matthew Parks
East Edwardtown, MP 04085",5587.21,2023-07-03,2027-03-10,50.66,5,Oscar,24
56f7e7a1-5405-4558-a27a-14bcd9c3fbc6,Tyler Joyce,68719ce6-7247-42ad-a08a-d1ef1d3a4cc3,Viaje,39,400.623.5319,>100.000,"Unit 3714 Box 2825
DPO AP 57812",498.81,2023-10-23,2027-11-06,62.77,1,Oscar,15
53bcb545-c96a-4fda-bc34-973b05349635,Thomas Hernandez,ddf07238-a0f3-496b-bd4d-ad83c5d327c6,Hogar,35,001-713-570-7404x09780,>50.000,"4988 Brian Groves
Port Valerie, ME 41195",9680.98,2023-04-26,2023-06-19,73.21,3,Florida Blue,15
ae28172f-5a03-4f9b-82d5-23b7c3ff12aa,Derrick Dickson,ca7339fb-d0d3-4388-ba63-1391d8274827,Automóvil,46,5176334011,>500.0000,"8823 Jacob Viaduct Suite 481
Lake Megan, FL 80025",2620.78,2023-11-17,2025-09-03,60.32,3,Oscar,8
ecc63d5e-ac77-4003-8c9d-7e109fa75a7c,Paige Wilson,a0b7650f-bbc0-428f-b250-c8b5238eac58,Salud,24,661.288.8825x07080,>24.000,"PSC 7707, Box 8145
APO AP 75782",814.32,2024-01-09,2025-12-21,72.94,2,Ambetter,21
53eb7ee2-b6a9-4f67-b459-65c13f65e16c,Joseph Edwards,4e1dfceb-f471-4ebc-a9c6-6bda25d5740d,Viaje,35,711-363-4367,>50.000,"Unit 9977 Box 1025
DPO AP 45592",3425.01,2024-03-23,2026-01-16,70.63,6,Oscar,18
99c18fd3-f373-462b-acb5-7ee6bad834ba,Andrew Fuller,17c174eb-d995-4b38-8a07-b93e3e409fd4,Hogar,26,001-322-562-1480,>36.000,"290 Jeffrey Groves Suite 855
New James, OH 24374",8844.51,2024-03-11,2027-11-20,57.44,1,Ambetter,23
14802c9b-1c0a-4a80-b808-a5857bc12f3d,Kenneth Trujillo,167efe11-2a31-4499-b63e-898243c4798b,Salud,23,8463958493,>60.00,"6471 Jessica Islands
Port Janetchester, VA 80776",8842.05,2024-05-09,2026-06-16,52.41,2,Oscar,9
36b7ffae-da09-49e1-873a-4663c57c1132,James Miles,afc6e77b-74ab-48fe-80e1-d8a0d707d5a4,Automóvil,30,495.890.5840,<24.000,"13484 Sanchez Isle
North Philliphaven, MP 90800",1474.81,2022-08-18,2023-05-22,61.86,5,Ambetter,19
b823da26-3046-4a93-952b-bd0c9a430391,Tammy Jones,e5365e9f-fe6f-4520-b8a9-f46fe50b8bae,Vida,49,208.202.1526,>60.00,"41014 Blake Cape
Lake Leslie, MP 44858",6078.5,2023-11-04,2025-02-18,65.94,2,Oscar,16
ff71792a-ad46-4a85-ab70-5c66577e81db,Daniel Clay,401de097-a777-4993-8084-d887b596c1f1,Automóvil,51,(672)809-5644,>50.000,"USNS Massey
FPO AA 66912",6270.45,2023-09-06,2028-12-18,74.81,1,Florida Blue,10
0b97860c-b379-40b9-b512-2f23ec742d42,Marie Garcia,becd72da-860d-4e5c-836b-962d2a726b1f,Automóvil,23,001-812-208-0646x962,>60.00,"89600 Proctor Tunnel
Davilatown, VT 92230",4778.62,2023-11-12,2028-04-03,61.27,4,Ambetter,27
cb4d471a-7b32-477c-803c-46d799a6c2df,Carly Richardson DVM,73ed5cef-f3c5-4cd3-a08b-589269f4d24d,Automóvil,61,001-213-557-1833x7513,>50.000,"698 Barron Fall
Nicolefurt, AZ 95914",8084.54,2024-06-29,2025-12-06,50.56,6,Ambetter,21
3d770502-103b-483b-ac25-561c618b95ce,Sharon Martinez,c7540122-63d0-4948-a15c-e313c0ed11f8,Hogar,64,345.408.0553x0778,>100.000,"2247 Timothy Springs Apt. 426
Lorifurt, OR 78741",9926.26,2022-04-17,2027-12-28,72.16,6,Oscar,24
0e77564f-3e35-46ec-afe9-c0b8593a6fb4,Christy Taylor,442cfe8b-d903-4bc9-929e-62e293d793c7,Hogar,27,+1-572-504-7202x68059,>500.0000,"414 Mclean Ferry
South Brent, NJ 84494",261.81,2021-10-17,2024-06-29,54.47,1,Ambetter,31
13bf1f32-0b22-4081-89f0-a532df3fac72,Lori Cantu,cd94bcbf-c97d-4cf1-80af-0b9b77d31d4e,Vida,42,632-816-5526,>60.00,"416 Andrew Oval Apt. 436
Jennifertown, MH 36526",1120.5,2024-07-05,2029-05-17,69.17,1,Oscar,0
fc5fbd2f-8a5b-440c-8dad-bfd339fce8d4,Michelle Mccullough,b910e0a0-73be-41c6-ad12-86d681d63572,Salud,49,(882)911-1313,>500.0000,"916 Richard Groves
Catherinestad, GA 68334",305.94,2021-11-20,2028-10-19,64.72,6,Ambetter,1
7cc07790-891a-461e-9d49-089b936e4d1c,Molly Williams,156f3571-0567-4ec1-9087-c8bfbeace801,Automóvil,44,245-673-7272,<24.000,"Unit 0111 Box 7310
DPO AP 62958",4480.26,2022-01-13,2022-06-22,53.59,6,Florida Blue,29
4b75b758-cd10-4810-b048-4b7b57b30738,Andrea Garcia,bc0ecc60-3256-4b84-9997-efcba029c733,Hogar,39,+1-549-592-4644x39426,>100.000,"706 Nichols View Suite 444
Port Ryanland, FL 13216",5294.68,2024-07-24,2026-05-17,56.7,3,Oscar,3
